ni_pct,co_pct,mn_pct,ni_to_co_ratio,ni_to_mn_ratio,dopant_sum,temp_C,c_rate,predicted_accuracy,baseline_accuracy,improvement_pct
57.02,12.11,30.87,4.71,1.85,100.0,40,2.0,81.66,75.0,6.66
22.52,24.99,52.49,0.9,0.43,100.0,40,1.0,81.93,75.0,6.93
57.91,12.18,29.91,4.75,1.94,100.0,40,2.0,87.5,75.0,12.5
35.59,43.46,20.95,0.82,1.7,100.0,25,1.0,65.53,75.0,-9.47
58.04,30.48,11.48,1.9,5.05,100.0,25,2.0,67.25,75.0,-7.75
52.4,31.08,16.52,1.69,3.17,100.0,40,1.0,68.4,75.0,-6.6
46.98,35.93,17.09,1.31,2.75,100.0,55,0.5,68.65,75.0,-6.35
26.42,16.83,56.75,1.57,0.47,100.0,25,1.0,90.33,75.0,15.33
65.66,17.91,16.43,3.67,4.0,100.0,70,0.5,75.97,75.0,0.97
52.48,22.75,24.77,2.31,2.12,100.0,70,0.5,77.39,75.0,2.39
36.71,26.16,37.13,1.4,0.99,100.0,40,0.5,81.3,75.0,6.3
40.51,18.4,41.08,2.2,0.99,100.0,70,5.0,57.35,75.0,-17.65
57.96,14.65,27.39,3.95,2.12,100.0,25,1.0,84.77,75.0,9.77
42.89,14.36,42.75,2.99,1.0,100.0,55,5.0,61.78,75.0,-13.22
26.15,10.88,62.97,2.4,0.42,100.0,55,5.0,60.39,75.0,-14.61
64.4,14.32,21.27,4.5,3.03,100.0,55,1.0,81.81,75.0,6.81
57.66,27.11,15.22,2.13,3.79,100.0,70,0.5,71.12,75.0,-3.88
24.07,21.89,54.04,1.1,0.45,100.0,40,5.0,62.65,75.0,-12.35
38.06,15.43,46.52,2.47,0.82,100.0,70,5.0,61.37,75.0,-13.63
62.49,15.83,21.68,3.95,2.88,100.0,40,2.0,79.25,75.0,4.25
24.04,37.9,38.06,0.63,0.63,100.0,55,1.0,65.95,75.0,-9.05
54.93,35.71,9.36,1.54,5.87,100.0,25,5.0,51.08,75.0,-23.92
40.75,41.31,17.94,0.99,2.27,100.0,70,1.0,54.66,75.0,-20.34
42.54,13.95,43.51,3.05,0.98,100.0,25,1.0,87.84,75.0,12.84
22.74,37.68,39.58,0.6,0.57,100.0,55,5.0,46.74,75.0,-28.26
72.29,16.23,11.47,4.45,6.3,100.0,40,1.0,79.58,75.0,4.58
28.46,34.76,36.77,0.82,0.77,100.0,25,0.5,79.42,75.0,4.42
62.56,15.75,21.69,3.97,2.88,100.0,70,5.0,55.17,75.0,-19.83
64.98,18.37,16.65,3.54,3.9,100.0,25,5.0,64.45,75.0,-10.55
27.81,12.9,59.29,2.16,0.47,100.0,25,5.0,72.25,75.0,-2.75
76.59,10.65,12.76,7.19,6.0,100.0,70,2.0,77.06,75.0,2.06
21.48,26.1,52.42,0.82,0.41,100.0,40,2.0,76.67,75.0,1.67
21.33,46.8,31.87,0.46,0.67,100.0,70,2.0,53.51,75.0,-21.49
39.42,36.01,24.57,1.09,1.6,100.0,55,2.0,54.93,75.0,-20.07
49.32,13.62,37.06,3.62,1.33,100.0,40,5.0,69.76,75.0,-5.24
61.15,10.29,28.56,5.94,2.14,100.0,25,0.5,97.74,75.0,22.74
61.0,20.34,18.66,3.0,3.27,100.0,70,1.0,72.18,75.0,-2.82
46.75,23.49,29.76,1.99,1.57,100.0,55,1.0,76.24,75.0,1.24
36.42,26.09,37.49,1.4,0.97,100.0,70,5.0,48.81,75.0,-26.19
79.83,12.05,8.12,6.62,9.83,100.0,40,0.5,81.03,75.0,6.03
45.57,29.86,24.57,1.53,1.85,100.0,55,1.0,68.34,75.0,-6.66
47.08,14.93,37.98,3.15,1.24,100.0,25,0.5,89.23,75.0,14.23
29.82,26.04,44.14,1.15,0.68,100.0,40,5.0,57.12,75.0,-17.88
67.69,24.03,8.28,2.82,8.17,100.0,55,2.0,65.13,75.0,-9.87
21.07,22.66,56.26,0.93,0.37,100.0,40,0.5,82.06,75.0,7.06
33.25,42.13,24.63,0.79,1.35,100.0,25,1.0,67.94,75.0,-7.06
24.94,16.14,58.92,1.55,0.42,100.0,55,1.0,81.29,75.0,6.29
60.83,24.66,14.51,2.47,4.19,100.0,70,1.0,71.82,75.0,-3.18
59.27,24.93,15.8,2.38,3.75,100.0,70,2.0,67.17,75.0,-7.83
36.4,16.06,47.55,2.27,0.77,100.0,25,0.5,98.16,75.0,23.16
32.97,37.09,29.94,0.89,1.1,100.0,55,0.5,71.91,75.0,-3.09
29.06,38.29,32.65,0.76,0.89,100.0,25,1.0,72.19,75.0,-2.81
45.94,17.62,36.44,2.61,1.26,100.0,25,0.5,86.95,75.0,11.95
24.17,29.36,46.47,0.82,0.52,100.0,40,1.0,76.98,75.0,1.98
45.18,14.23,40.58,3.17,1.11,100.0,70,0.5,83.58,75.0,8.58
58.31,35.13,6.56,1.66,8.89,100.0,25,2.0,64.53,75.0,-10.47
43.86,14.85,41.29,2.95,1.06,100.0,40,2.0,83.08,75.0,8.08
36.45,49.44,14.11,0.74,2.58,100.0,25,5.0,37.61,75.0,-37.39
20.29,23.24,56.48,0.87,0.36,100.0,25,5.0,63.65,75.0,-11.35
44.56,25.61,29.83,1.74,1.49,100.0,25,5.0,61.72,75.0,-13.28
25.03,10.51,64.46,2.38,0.39,100.0,70,0.5,86.73,75.0,11.73
33.8,46.45,19.75,0.73,1.71,100.0,55,2.0,52.84,75.0,-22.16
32.79,32.16,35.05,1.02,0.94,100.0,70,2.0,61.58,75.0,-13.42
21.87,16.98,61.15,1.29,0.36,100.0,40,2.0,78.72,75.0,3.72
59.1,25.15,15.75,2.35,3.75,100.0,55,1.0,76.49,75.0,1.49
42.11,43.73,14.16,0.96,2.97,100.0,40,0.5,62.25,75.0,-12.75
26.63,24.36,49.0,1.09,0.54,100.0,25,0.5,86.3,75.0,11.3
48.39,36.03,15.58,1.34,3.11,100.0,55,5.0,46.58,75.0,-28.42
70.3,11.82,17.88,5.95,3.93,100.0,40,1.0,82.67,75.0,7.67
31.13,45.76,23.11,0.68,1.35,100.0,25,1.0,65.5,75.0,-9.5
51.0,10.05,38.95,5.07,1.31,100.0,40,2.0,81.13,75.0,6.13
66.6,13.79,19.61,4.83,3.4,100.0,40,5.0,68.48,75.0,-6.52
33.5,34.64,31.85,0.97,1.05,100.0,70,0.5,64.02,75.0,-10.98
44.65,17.56,37.79,2.54,1.18,100.0,25,1.0,84.53,75.0,9.53
25.02,15.12,59.86,1.65,0.42,100.0,70,2.0,72.73,75.0,-2.27
57.57,34.27,8.16,1.68,7.06,100.0,55,0.5,64.25,75.0,-10.75
27.87,16.67,55.45,1.67,0.5,100.0,25,2.0,88.65,75.0,13.65
21.95,41.9,36.15,0.52,0.61,100.0,70,0.5,64.42,75.0,-10.58
72.61,17.68,9.71,4.11,7.47,100.0,70,2.0,70.02,75.0,-4.98
57.0,13.45,29.56,4.24,1.93,100.0,55,0.5,83.07,75.0,8.07
27.57,20.34,52.09,1.35,0.53,100.0,40,5.0,65.69,75.0,-9.31
48.89,16.96,34.15,2.88,1.43,100.0,40,0.5,83.57,75.0,8.57
27.04,23.5,49.46,1.15,0.55,100.0,40,0.5,85.38,75.0,10.38
27.51,10.72,61.77,2.57,0.45,100.0,55,0.5,87.55,75.0,12.55
61.13,26.01,12.85,2.35,4.76,100.0,70,2.0,62.14,75.0,-12.86
45.82,32.0,22.19,1.43,2.07,100.0,25,1.0,77.1,75.0,2.1
32.03,34.78,33.19,0.92,0.97,100.0,55,0.5,73.06,75.0,-1.94
49.5,36.54,13.96,1.35,3.54,100.0,40,0.5,72.11,75.0,-2.89
23.85,43.45,32.7,0.55,0.73,100.0,40,5.0,41.7,75.0,-33.3
54.92,18.62,26.46,2.95,2.08,100.0,25,0.5,85.77,75.0,10.77
36.14,14.82,49.04,2.44,0.74,100.0,55,5.0,64.0,75.0,-11.0
43.58,38.97,17.45,1.12,2.5,100.0,40,0.5,66.42,75.0,-8.58
38.62,16.26,45.11,2.37,0.86,100.0,55,2.0,81.24,75.0,6.24
51.65,36.13,12.22,1.43,4.23,100.0,70,1.0,54.72,75.0,-20.28
20.7,43.7,35.6,0.47,0.58,100.0,55,1.0,59.63,75.0,-15.37
24.35,30.04,45.62,0.81,0.53,100.0,70,1.0,68.01,75.0,-6.99
43.55,49.26,7.19,0.88,6.05,100.0,25,2.0,47.71,75.0,-27.29
48.8,13.9,37.31,3.51,1.31,100.0,70,5.0,55.82,75.0,-19.18
56.0,22.12,21.88,2.53,2.56,100.0,70,1.0,74.58,75.0,-0.42
37.5,35.53,26.97,1.06,1.39,100.0,25,2.0,67.92,75.0,-7.08
61.7,24.0,14.3,2.57,4.31,100.0,40,2.0,76.35,75.0,1.35
74.38,19.43,6.2,3.83,12.0,100.0,25,0.5,89.16,75.0,14.16
66.79,12.63,20.58,5.29,3.24,100.0,55,5.0,63.52,75.0,-11.48
22.38,31.98,45.65,0.7,0.49,100.0,25,2.0,73.12,75.0,-1.88
48.83,33.63,17.53,1.45,2.78,100.0,55,5.0,47.41,75.0,-27.59
26.3,36.11,37.6,0.73,0.7,100.0,40,1.0,62.52,75.0,-12.48
34.52,20.23,45.25,1.71,0.76,100.0,55,1.0,75.18,75.0,0.18
40.05,12.15,47.8,3.3,0.84,100.0,25,1.0,91.58,75.0,16.58
28.55,43.75,27.7,0.65,1.03,100.0,25,0.5,71.5,75.0,-3.5
49.93,17.8,32.27,2.81,1.55,100.0,40,0.5,86.14,75.0,11.14
55.65,22.38,21.97,2.49,2.53,100.0,25,5.0,58.85,75.0,-16.15
62.15,32.51,5.35,1.91,11.62,100.0,40,5.0,52.59,75.0,-22.41
53.58,40.49,5.93,1.32,9.03,100.0,40,0.5,71.2,75.0,-3.8
20.59,38.54,40.87,0.53,0.5,100.0,25,2.0,69.92,75.0,-5.08
39.59,18.3,42.11,2.16,0.94,100.0,70,5.0,60.37,75.0,-14.63
51.06,32.75,16.18,1.56,3.15,100.0,55,5.0,46.01,75.0,-28.99
25.27,44.71,30.02,0.57,0.84,100.0,70,1.0,60.93,75.0,-14.07
41.04,27.28,31.68,1.5,1.3,100.0,40,5.0,56.51,75.0,-18.49
21.99,48.66,29.34,0.45,0.75,100.0,55,5.0,39.4,75.0,-35.6
24.71,28.09,47.2,0.88,0.52,100.0,70,2.0,67.15,75.0,-7.85
43.82,15.71,40.47,2.79,1.08,100.0,25,5.0,67.68,75.0,-7.32
27.96,25.58,46.46,1.09,0.6,100.0,70,2.0,65.16,75.0,-9.84
32.47,22.54,44.99,1.44,0.72,100.0,55,1.0,77.48,75.0,2.48
61.37,22.79,15.84,2.69,3.87,100.0,55,0.5,80.09,75.0,5.09
69.97,21.25,8.78,3.29,7.96,100.0,55,1.0,73.68,75.0,-1.32
32.01,45.25,22.74,0.71,1.41,100.0,55,2.0,57.28,75.0,-17.72
30.05,24.01,45.94,1.25,0.65,100.0,70,2.0,71.0,75.0,-4.0
26.27,13.33,60.4,1.97,0.44,100.0,25,5.0,70.81,75.0,-4.19
27.29,48.14,24.57,0.57,1.11,100.0,25,5.0,47.93,75.0,-27.07
62.39,22.46,15.15,2.78,4.12,100.0,55,0.5,76.23,75.0,1.23
21.9,41.32,36.79,0.53,0.6,100.0,25,2.0,69.29,75.0,-5.71
68.6,12.14,19.25,5.65,3.56,100.0,70,2.0,75.73,75.0,0.73
23.12,29.41,47.47,0.79,0.49,100.0,25,1.0,79.11,75.0,4.11
52.48,41.12,6.41,1.28,8.19,100.0,40,0.5,63.7,75.0,-11.3
62.54,25.29,12.16,2.47,5.14,100.0,25,1.0,78.25,75.0,3.25
48.88,38.37,12.75,1.27,3.83,100.0,55,5.0,42.8,75.0,-32.2
62.85,25.05,12.11,2.51,5.19,100.0,25,5.0,54.9,75.0,-20.1
68.1,24.69,7.2,2.76,9.45,100.0,25,1.0,77.78,75.0,2.78
40.37,31.04,28.6,1.3,1.41,100.0,25,5.0,53.72,75.0,-21.28
47.04,31.28,21.68,1.5,2.17,100.0,25,1.0,77.03,75.0,2.03
24.81,24.47,50.72,1.01,0.49,100.0,40,2.0,78.86,75.0,3.86
45.43,29.12,25.45,1.56,1.79,100.0,70,2.0,59.48,75.0,-15.52
52.86,36.83,10.32,1.44,5.12,100.0,55,5.0,49.39,75.0,-25.61
69.04,20.78,10.18,3.32,6.78,100.0,55,0.5,77.59,75.0,2.59
47.14,21.1,31.76,2.23,1.48,100.0,25,2.0,75.48,75.0,0.48
50.55,18.94,30.51,2.67,1.66,100.0,70,5.0,58.07,75.0,-16.93
51.58,38.94,9.47,1.32,5.44,100.0,25,0.5,69.85,75.0,-5.15
68.02,15.98,16.0,4.26,4.25,100.0,40,5.0,62.17,75.0,-12.83
24.9,35.91,39.19,0.69,0.64,100.0,70,1.0,63.57,75.0,-11.43
23.62,11.17,65.21,2.11,0.36,100.0,70,5.0,62.25,75.0,-12.75
34.83,34.72,30.45,1.0,1.14,100.0,70,1.0,66.91,75.0,-8.09
29.57,30.38,40.05,0.97,0.74,100.0,70,2.0,62.88,75.0,-12.12
52.89,17.63,29.48,3.0,1.79,100.0,25,2.0,76.29,75.0,1.29
33.15,24.38,42.47,1.36,0.78,100.0,40,5.0,60.84,75.0,-14.16
78.55,13.26,8.19,5.92,9.59,100.0,70,0.5,76.42,75.0,1.42
40.21,17.73,42.05,2.27,0.96,100.0,55,5.0,57.33,75.0,-17.67
30.93,48.03,21.04,0.64,1.47,100.0,55,5.0,41.06,75.0,-33.94
67.38,26.35,6.27,2.56,10.74,100.0,40,2.0,65.59,75.0,-9.41
59.52,28.67,11.81,2.08,5.04,100.0,55,2.0,58.16,75.0,-16.84
49.89,12.11,38.0,4.12,1.31,100.0,25,5.0,72.19,75.0,-2.81
53.32,11.5,35.18,4.64,1.52,100.0,25,2.0,84.55,75.0,9.55
57.47,33.21,9.32,1.73,6.16,100.0,40,1.0,69.03,75.0,-5.97
33.71,31.52,34.77,1.07,0.97,100.0,70,5.0,46.47,75.0,-28.53
30.82,20.13,49.05,1.53,0.63,100.0,55,2.0,75.51,75.0,0.51
48.08,36.47,15.45,1.32,3.11,100.0,55,5.0,42.76,75.0,-32.24
68.73,11.15,20.12,6.17,3.42,100.0,40,2.0,85.64,75.0,10.64
31.97,16.73,51.3,1.91,0.62,100.0,40,1.0,80.99,75.0,5.99
60.81,17.6,21.59,3.46,2.82,100.0,55,1.0,80.18,75.0,5.18
24.33,28.43,47.24,0.86,0.52,100.0,70,5.0,52.75,75.0,-22.25
21.84,21.45,56.71,1.02,0.39,100.0,40,1.0,80.38,75.0,5.38
35.46,19.9,44.64,1.78,0.79,100.0,25,1.0,82.46,75.0,7.46
47.76,35.81,16.43,1.33,2.91,100.0,55,2.0,63.63,75.0,-11.37
60.75,17.99,21.26,3.38,2.86,100.0,40,5.0,58.56,75.0,-16.44
56.42,19.69,23.89,2.86,2.36,100.0,40,2.0,73.78,75.0,-1.22
64.56,26.71,8.73,2.42,7.4,100.0,40,2.0,71.84,75.0,-3.16
45.53,12.92,41.55,3.52,1.1,100.0,55,0.5,86.71,75.0,11.71
40.76,20.95,38.3,1.95,1.06,100.0,25,1.0,78.78,75.0,3.78
42.26,49.2,8.54,0.86,4.95,100.0,25,2.0,61.65,75.0,-13.35
53.89,26.56,19.55,2.03,2.76,100.0,55,2.0,65.77,75.0,-9.23
22.41,38.39,39.2,0.58,0.57,100.0,40,2.0,62.84,75.0,-12.16
72.02,10.29,17.68,7.0,4.07,100.0,55,1.0,84.33,75.0,9.33
54.72,30.73,14.55,1.78,3.76,100.0,55,1.0,70.82,75.0,-4.18
46.32,11.5,42.18,4.03,1.1,100.0,40,1.0,94.05,75.0,19.05
71.66,19.31,9.03,3.71,7.93,100.0,55,5.0,51.41,75.0,-23.59
33.05,38.85,28.11,0.85,1.18,100.0,70,2.0,59.1,75.0,-15.9
27.34,44.9,27.76,0.61,0.98,100.0,25,1.0,68.58,75.0,-6.42
40.05,20.21,39.74,1.98,1.01,100.0,70,2.0,70.42,75.0,-4.58
45.3,28.33,26.37,1.6,1.72,100.0,70,5.0,51.17,75.0,-23.83
36.61,47.8,15.59,0.77,2.35,100.0,70,0.5,59.4,75.0,-15.6
55.54,36.94,7.51,1.5,7.39,100.0,55,5.0,39.74,75.0,-35.26
74.74,12.6,12.66,5.93,5.9,100.0,40,1.0,89.7,75.0,14.7
32.64,28.63,38.73,1.14,0.84,100.0,55,1.0,68.16,75.0,-6.84
57.38,19.61,23.01,2.93,2.49,100.0,25,5.0,60.17,75.0,-14.83
57.89,28.79,13.31,2.01,4.35,100.0,55,2.0,64.39,75.0,-10.61
63.99,28.22,7.79,2.27,8.21,100.0,55,1.0,75.8,75.0,0.8
27.89,33.29,38.82,0.84,0.72,100.0,55,1.0,68.66,75.0,-6.34
62.95,24.27,12.78,2.59,4.93,100.0,55,5.0,53.19,75.0,-21.81
74.54,16.57,8.89,4.5,8.39,100.0,70,2.0,74.59,75.0,-0.41
30.78,30.15,39.07,1.02,0.79,100.0,40,5.0,53.9,75.0,-21.1
34.25,43.21,22.54,0.79,1.52,100.0,25,5.0,43.47,75.0,-31.53
44.84,33.2,21.96,1.35,2.04,100.0,25,2.0,67.71,75.0,-7.29
30.86,23.53,45.61,1.31,0.68,100.0,25,2.0,82.2,75.0,7.2
35.22,13.56,51.22,2.6,0.69,100.0,55,0.5,87.34,75.0,12.34
77.59,13.57,8.84,5.72,8.78,100.0,25,5.0,72.18,75.0,-2.82
34.83,18.37,46.79,1.9,0.74,100.0,70,2.0,75.03,75.0,0.03
72.24,11.58,16.18,6.24,4.47,100.0,40,1.0,83.58,75.0,8.58
46.72,39.65,13.63,1.18,3.43,100.0,55,0.5,65.26,75.0,-9.74
50.89,43.1,6.01,1.18,8.47,100.0,55,5.0,36.87,75.0,-38.13
41.55,48.71,9.73,0.85,4.27,100.0,70,2.0,45.87,75.0,-29.13
45.92,16.66,37.42,2.76,1.23,100.0,25,0.5,100.0,75.0,25.0
29.81,34.02,36.17,0.88,0.82,100.0,55,0.5,74.36,75.0,-0.64
43.46,31.2,25.33,1.39,1.72,100.0,55,1.0,72.28,75.0,-2.72
78.16,11.11,10.72,7.03,7.29,100.0,70,0.5,79.92,75.0,4.92
35.49,19.87,44.65,1.79,0.79,100.0,70,5.0,61.27,75.0,-13.73
59.4,28.38,12.21,2.09,4.86,100.0,25,2.0,74.65,75.0,-0.35
39.51,35.14,25.35,1.12,1.56,100.0,40,0.5,78.08,75.0,3.08
51.21,13.15,35.65,3.89,1.44,100.0,40,0.5,94.36,75.0,19.36
27.85,39.71,32.44,0.7,0.86,100.0,25,5.0,46.01,75.0,-28.99
35.8,20.0,44.19,1.79,0.81,100.0,40,1.0,79.09,75.0,4.09
47.23,32.6,20.17,1.45,2.34,100.0,70,1.0,62.19,75.0,-12.81
34.16,13.53,52.31,2.53,0.65,100.0,70,2.0,73.93,75.0,-1.07
24.41,26.55,49.04,0.92,0.5,100.0,70,5.0,53.29,75.0,-21.71
30.19,40.01,29.81,0.75,1.01,100.0,40,1.0,65.28,75.0,-9.72
51.19,37.74,11.08,1.36,4.62,100.0,40,2.0,67.91,75.0,-7.09
40.22,49.63,10.15,0.81,3.96,100.0,55,2.0,55.99,75.0,-19.01
69.73,21.12,9.15,3.3,7.62,100.0,55,1.0,75.11,75.0,0.11
45.85,29.93,24.22,1.53,1.89,100.0,55,5.0,56.34,75.0,-18.66
34.92,23.18,41.9,1.51,0.83,100.0,40,0.5,86.93,75.0,11.93
57.03,27.62,15.35,2.06,3.72,100.0,55,1.0,69.85,75.0,-5.15
20.24,26.68,53.08,0.76,0.38,100.0,70,0.5,69.1,75.0,-5.9
30.02,37.37,32.61,0.8,0.92,100.0,40,0.5,70.95,75.0,-4.05
30.06,45.3,24.65,0.66,1.22,100.0,25,5.0,43.82,75.0,-31.18
22.2,18.14,59.66,1.22,0.37,100.0,40,5.0,65.89,75.0,-9.11
49.73,24.02,26.25,2.07,1.89,100.0,55,2.0,70.08,75.0,-4.92
59.83,12.39,27.78,4.83,2.15,100.0,40,5.0,66.29,75.0,-8.71
48.48,45.54,5.98,1.06,8.11,100.0,55,2.0,54.29,75.0,-20.71
70.65,23.16,6.19,3.05,11.42,100.0,55,1.0,69.77,75.0,-5.23
68.34,22.58,9.08,3.03,7.53,100.0,25,0.5,83.83,75.0,8.83
55.12,30.48,14.4,1.81,3.83,100.0,25,5.0,53.78,75.0,-21.22
26.01,44.35,29.63,0.59,0.88,100.0,70,1.0,58.52,75.0,-16.48
32.35,11.91,55.74,2.72,0.58,100.0,55,2.0,84.11,75.0,9.11
26.72,24.09,49.2,1.11,0.54,100.0,40,5.0,56.38,75.0,-18.62
36.18,44.26,19.55,0.82,1.85,100.0,25,0.5,67.63,75.0,-7.37
23.43,25.84,50.73,0.91,0.46,100.0,25,1.0,81.63,75.0,6.63
51.87,17.97,30.16,2.89,1.72,100.0,55,5.0,57.9,75.0,-17.1
65.26,15.06,19.68,4.33,3.32,100.0,40,5.0,66.12,75.0,-8.88
22.36,25.42,52.22,0.88,0.43,100.0,25,1.0,80.27,75.0,5.27
27.33,46.62,26.06,0.59,1.05,100.0,25,2.0,58.31,75.0,-16.69
47.13,40.48,12.39,1.16,3.8,100.0,40,2.0,57.78,75.0,-17.22
36.56,32.63,30.81,1.12,1.19,100.0,25,5.0,58.52,75.0,-16.48
38.97,49.53,11.5,0.79,3.39,100.0,40,2.0,52.0,75.0,-23.0
50.43,28.61,20.95,1.76,2.41,100.0,55,2.0,67.45,75.0,-7.55
22.49,12.33,65.18,1.82,0.35,100.0,25,1.0,98.81,75.0,23.81
28.9,20.49,50.61,1.41,0.57,100.0,55,2.0,74.49,75.0,-0.51
46.62,15.68,37.7,2.97,1.24,100.0,40,2.0,83.13,75.0,8.13
77.91,16.28,5.82,4.79,13.39,100.0,55,1.0,83.2,75.0,8.2
20.3,47.9,31.8,0.42,0.64,100.0,55,5.0,41.73,75.0,-33.27
25.22,38.19,36.59,0.66,0.69,100.0,55,5.0,45.87,75.0,-29.13
58.35,20.73,20.92,2.81,2.79,100.0,70,1.0,75.51,75.0,0.51
37.2,46.2,16.6,0.81,2.24,100.0,40,0.5,59.96,75.0,-15.04
47.28,38.86,13.86,1.22,3.41,100.0,40,1.0,63.85,75.0,-11.15
66.89,27.38,5.73,2.44,11.68,100.0,40,0.5,74.09,75.0,-0.91
49.33,45.27,5.4,1.09,9.13,100.0,40,2.0,62.58,75.0,-12.42
60.01,30.61,9.38,1.96,6.4,100.0,40,5.0,49.07,75.0,-25.93
28.38,40.99,30.63,0.69,0.93,100.0,25,0.5,69.39,75.0,-5.61
21.8,32.49,45.72,0.67,0.48,100.0,25,0.5,76.2,75.0,1.2
38.48,32.11,29.42,1.2,1.31,100.0,25,2.0,72.15,75.0,-2.85
62.28,14.59,23.13,4.27,2.69,100.0,55,5.0,61.53,75.0,-13.47
32.11,15.05,52.84,2.13,0.61,100.0,55,2.0,82.01,75.0,7.01
60.41,31.18,8.41,1.94,7.18,100.0,40,5.0,53.03,75.0,-21.97
29.1,29.52,41.38,0.99,0.7,100.0,70,5.0,45.33,75.0,-29.67
25.63,10.84,63.52,2.36,0.4,100.0,40,2.0,83.34,75.0,8.34
44.04,27.05,28.91,1.63,1.52,100.0,25,0.5,85.55,75.0,10.55
46.63,11.3,42.08,4.13,1.11,100.0,40,1.0,87.69,75.0,12.69
50.55,31.7,17.76,1.59,2.85,100.0,55,5.0,52.15,75.0,-22.85
30.63,31.57,37.8,0.97,0.81,100.0,40,5.0,53.23,75.0,-21.77
60.79,29.5,9.71,2.06,6.26,100.0,25,1.0,72.41,75.0,-2.59
66.74,18.71,14.55,3.57,4.59,100.0,40,1.0,79.45,75.0,4.45
76.68,12.54,10.78,6.11,7.11,100.0,55,2.0,73.39,75.0,-1.61
60.99,32.07,6.94,1.9,8.79,100.0,70,5.0,42.55,75.0,-32.45
49.83,43.64,6.53,1.14,7.63,100.0,25,2.0,60.7,75.0,-14.3
26.54,37.57,35.89,0.71,0.74,100.0,40,1.0,70.83,75.0,-4.17
35.04,14.28,50.68,2.45,0.69,100.0,55,2.0,74.3,75.0,-0.7
54.24,22.81,22.95,2.38,2.36,100.0,25,5.0,61.27,75.0,-13.73
21.82,46.27,31.91,0.47,0.68,100.0,25,0.5,66.54,75.0,-8.46
75.86,17.65,6.49,4.3,11.68,100.0,55,0.5,77.85,75.0,2.85
40.41,20.27,39.32,1.99,1.03,100.0,40,5.0,62.14,75.0,-12.86
60.59,26.23,13.18,2.31,4.6,100.0,40,2.0,68.31,75.0,-6.69
32.94,11.64,55.42,2.83,0.59,100.0,40,1.0,93.54,75.0,18.54
59.53,23.89,16.58,2.49,3.59,100.0,25,1.0,83.5,75.0,8.5
43.63,20.61,35.76,2.12,1.22,100.0,70,0.5,81.19,75.0,6.19
62.91,27.42,9.67,2.29,6.5,100.0,25,2.0,70.29,75.0,-4.71
26.4,47.95,25.65,0.55,1.03,100.0,40,1.0,58.11,75.0,-16.89
59.47,20.72,19.81,2.87,3.0,100.0,25,1.0,82.72,75.0,7.72
58.37,12.89,28.73,4.53,2.03,100.0,70,5.0,59.4,75.0,-15.6
22.89,12.21,64.89,1.87,0.35,100.0,25,2.0,86.11,75.0,11.11
30.72,14.04,55.24,2.19,0.56,100.0,55,2.0,76.17,75.0,1.17
44.41,12.82,42.76,3.46,1.04,100.0,40,1.0,87.18,75.0,12.18
44.85,25.08,30.07,1.79,1.49,100.0,40,2.0,71.24,75.0,-3.76
22.67,14.01,63.31,1.62,0.36,100.0,40,2.0,85.59,75.0,10.59
54.02,36.32,9.66,1.49,5.59,100.0,25,2.0,67.54,75.0,-7.46
55.1,34.22,10.68,1.61,5.16,100.0,25,5.0,55.41,75.0,-19.59
51.95,22.68,25.37,2.29,2.05,100.0,25,1.0,77.88,75.0,2.88
44.25,48.76,6.99,0.91,6.33,100.0,40,0.5,62.27,75.0,-12.73
39.62,38.56,21.82,1.03,1.82,100.0,25,2.0,63.01,75.0,-11.99
48.37,45.51,6.12,1.06,7.9,100.0,40,1.0,57.09,75.0,-17.91
69.5,18.24,12.26,3.81,5.67,100.0,25,0.5,84.67,75.0,9.67
65.74,14.68,19.58,4.48,3.36,100.0,40,5.0,66.89,75.0,-8.11
40.17,44.71,15.12,0.9,2.66,100.0,55,1.0,58.1,75.0,-16.9
46.13,15.07,38.79,3.06,1.19,100.0,25,5.0,73.02,75.0,-1.98
37.66,10.09,52.26,3.73,0.72,100.0,40,1.0,91.81,75.0,16.81
27.21,29.3,43.49,0.93,0.63,100.0,55,5.0,51.66,75.0,-23.34
52.67,34.9,12.43,1.51,4.24,100.0,55,1.0,69.29,75.0,-5.71
20.35,10.4,69.25,1.96,0.29,100.0,70,5.0,66.98,75.0,-8.02
39.48,17.79,42.73,2.22,0.92,100.0,25,0.5,86.52,75.0,11.52
41.99,29.65,28.36,1.42,1.48,100.0,40,1.0,79.66,75.0,4.66
43.77,48.02,8.21,0.91,5.33,100.0,70,0.5,56.49,75.0,-18.51
61.73,25.34,12.93,2.44,4.77,100.0,25,2.0,73.61,75.0,-1.39
43.31,26.97,29.71,1.61,1.46,100.0,55,0.5,73.02,75.0,-1.98
46.92,38.59,14.49,1.22,3.24,100.0,25,1.0,72.98,75.0,-2.02
34.25,34.15,31.6,1.0,1.08,100.0,40,0.5,75.31,75.0,0.31
42.4,21.96,35.65,1.93,1.19,100.0,55,1.0,79.08,75.0,4.08
33.64,26.43,39.93,1.27,0.84,100.0,70,5.0,49.97,75.0,-25.03
24.39,18.71,56.9,1.3,0.43,100.0,25,2.0,85.1,75.0,10.1
50.27,36.19,13.53,1.39,3.71,100.0,25,0.5,76.25,75.0,1.25
60.09,15.23,24.68,3.95,2.43,100.0,70,2.0,70.8,75.0,-4.2
